image_url;point;polygon
IMG_02297.png;(330, 316);[(322, 367), (316, 351), (311, 338), (305, 332), (296, 328), (287, 318), (281, 311), (273, 304), (262, 282), (264, 280), (271, 280), (280, 283), (294, 290), (303, 293), (314, 293), (321, 290), (330, 280), (331, 271), (331, 266), (331, 255), (332, 249), (336, 245), (345, 235), (346, 234), (349, 261), (356, 272), (363, 276), (371, 283), (371, 290), (368, 303), (359, 320), (353, 330), (344, 347), (341, 352), (338, 366), (338, 371), (330, 375), (325, 370)]
IMG_02297.png;(389, 437);[(416, 416), (420, 437), (417, 466), (396, 480), (382, 471), (374, 461), (388, 418), (396, 398), (409, 405)]
IMG_02297.png;(857, 319);[(827, 307), (826, 277), (826, 255), (821, 238), (852, 218), (855, 221), (856, 226), (846, 241), (858, 274), (868, 300), (889, 322), (894, 342), (910, 382), (918, 403), (906, 405), (898, 392), (891, 377), (878, 377), (875, 358), (871, 355), (861, 362), (849, 383), (838, 397), (826, 388), (810, 372), (801, 352), (812, 341), (822, 335), (832, 322)]
IMG_02297.png;(849, 583);[(943, 493), (916, 589), (915, 600), (897, 595), (888, 592), (850, 601), (823, 606), (803, 610), (796, 601), (789, 576), (817, 566), (870, 537), (885, 520), (914, 501)]
IMG_02297.png;(541, 164);[(571, 118), (601, 120), (613, 130), (616, 142), (587, 157), (572, 173), (551, 195), (535, 217), (522, 251), (525, 263), (514, 258), (504, 241), (505, 204), (503, 170), (497, 142), (507, 106), (526, 78), (554, 57), (574, 45), (582, 56), (581, 77), (575, 94), (574, 105)]
IMG_02297.png;(629, 618);[(637, 577), (647, 584), (661, 585), (674, 586), (703, 578), (729, 563), (737, 567), (734, 578), (724, 583), (720, 586), (735, 592), (762, 595), (773, 595), (781, 597), (780, 609), (769, 616), (695, 616), (674, 626), (658, 634), (650, 642), (648, 655), (635, 659), (605, 664), (589, 667), (570, 669), (567, 658), (578, 641), (595, 626), (599, 614), (593, 605), (588, 599), (589, 579), (595, 567), (611, 550), (610, 538), (602, 529), (584, 500), (582, 483), (582, 455), (581, 416), (568, 397), (585, 379), (605, 359), (624, 358), (621, 376), (612, 398), (616, 424), (628, 455), (640, 501), (641, 529), (639, 554), (638, 567)]
IMG_02298.png;(732, 104);[(776, 96), (763, 110), (750, 126), (770, 127), (784, 127), (781, 138), (763, 150), (753, 157), (757, 170), (753, 181), (765, 183), (775, 183), (762, 192), (735, 196), (725, 184), (718, 173), (700, 166), (688, 154), (696, 135), (686, 131), (677, 118), (700, 105), (707, 92), (704, 78), (704, 73), (743, 70), (763, 70), (774, 72), (780, 81), (783, 92)]
IMG_02298.png;(854, 346);[(727, 273), (718, 269), (719, 288), (733, 309), (745, 318), (755, 330), (758, 339), (772, 338), (780, 347), (793, 354), (811, 354), (825, 354), (847, 371), (860, 383), (878, 389), (896, 402), (911, 397), (893, 376), (888, 362), (898, 353), (917, 349), (920, 332), (911, 322), (882, 321), (864, 311), (835, 311), (825, 322), (802, 322), (794, 316), (790, 298), (780, 292), (756, 291), (739, 284)]
IMG_02298.png;(982, 461);[(922, 458), (935, 416), (963, 426), (990, 416), (999, 426), (1001, 437), (1007, 445), (1016, 448), (1021, 474), (1019, 481), (1007, 477), (997, 489), (943, 488), (928, 476)]
IMG_02298.png;(770, 547);[(798, 509), (772, 516), (746, 523), (722, 535), (702, 553), (684, 560), (665, 560), (646, 568), (647, 583), (669, 584), (667, 594), (648, 606), (629, 608), (633, 627), (663, 628), (693, 609), (718, 596), (736, 585), (739, 569), (754, 562), (764, 567), (781, 563), (796, 543), (814, 524)]
IMG_02298.png;(709, 430);[(535, 459), (534, 474), (568, 468), (583, 457), (605, 447), (627, 444), (650, 443), (675, 453), (694, 452), (726, 452), (738, 445), (742, 423), (730, 402), (708, 399), (694, 405), (663, 401), (646, 412), (627, 418), (610, 419), (587, 428), (566, 443), (551, 448)]
IMG_02298.png;(379, 702);[(392, 743), (386, 735), (400, 700), (418, 701), (484, 674), (468, 665), (433, 678), (420, 662), (404, 675), (397, 651), (363, 651), (359, 657), (337, 652), (310, 675), (335, 694), (340, 694), (340, 697), (333, 704), (326, 723), (313, 766), (474, 763), (482, 758), (486, 750), (477, 741), (467, 741), (458, 740), (445, 737), (420, 721)]
IMG_02299.png;(168, 116);[(163, 86), (142, 80), (120, 84), (102, 91), (88, 98), (102, 120), (124, 123), (143, 147), (162, 169), (188, 156), (210, 141), (226, 148), (240, 131), (242, 110), (261, 100), (272, 82), (264, 70), (270, 51), (298, 40), (329, 22), (335, 4), (299, 2), (277, 21), (256, 36), (230, 50), (213, 51), (212, 69), (199, 65), (190, 68), (202, 76), (199, 92), (180, 96)]
IMG_02300.png;(439, 282);[(361, 346), (375, 366), (383, 356), (399, 369), (414, 356), (422, 340), (471, 307), (483, 286), (483, 270), (487, 262), (498, 254), (518, 253), (516, 237), (501, 235), (482, 235), (480, 226), (481, 221), (489, 215), (489, 208), (480, 201), (475, 203), (457, 216), (441, 238), (424, 245), (390, 260), (395, 286), (392, 301), (385, 313)]
IMG_02300.png;(289, 418);[(305, 441), (325, 410), (311, 396), (294, 392), (293, 360), (280, 360), (246, 411), (224, 453), (227, 478), (236, 482), (274, 442), (291, 448)]
IMG_02300.png;(260, 560);[(145, 605), (165, 561), (194, 540), (233, 527), (242, 520), (256, 521), (294, 504), (319, 496), (315, 471), (358, 434), (360, 449), (358, 463), (365, 513), (347, 513), (316, 548), (314, 562), (308, 581), (308, 595), (273, 645), (262, 600), (266, 583), (261, 580), (252, 596), (245, 612), (227, 606), (216, 606), (215, 624), (214, 638), (204, 640), (203, 621), (197, 619), (178, 635), (163, 629), (156, 615)]
IMG_02300.png;(717, 472);[(734, 501), (725, 492), (710, 482), (702, 475), (700, 464), (703, 452), (710, 436), (712, 425), (712, 416), (717, 403), (734, 390), (725, 413), (728, 434), (728, 450), (731, 472), (747, 483), (751, 489), (758, 500), (767, 519), (777, 535), (779, 542), (778, 543), (762, 537), (753, 532), (745, 526), (741, 511), (738, 503)]
IMG_02300.png;(816, 332);[(852, 307), (890, 300), (892, 298), (898, 297), (906, 308), (907, 320), (911, 327), (898, 333), (883, 341), (882, 347), (883, 355), (867, 356), (862, 361), (866, 368), (860, 378), (851, 383), (843, 385), (833, 377), (800, 362), (791, 352), (772, 342), (765, 337), (757, 331), (766, 320), (780, 308), (791, 302), (800, 288), (811, 296), (821, 305), (836, 314), (851, 308)]
IMG_02300.png;(670, 88);[(661, 139), (668, 135), (682, 124), (687, 118), (698, 103), (698, 98), (698, 92), (702, 79), (700, 70), (697, 67), (688, 65), (682, 63), (683, 58), (693, 49), (691, 40), (688, 33), (680, 40), (672, 51), (660, 71), (660, 75), (660, 76), (654, 81), (647, 85), (613, 98), (610, 105), (600, 109), (597, 115), (600, 121), (604, 124), (610, 117), (620, 113), (624, 110), (639, 109), (649, 109), (652, 111), (640, 118), (630, 132), (640, 133), (653, 138)]
IMG_02300.png;(591, 43);[(659, 1), (690, 12), (688, 24), (665, 34), (631, 53), (590, 83), (552, 116), (539, 121), (523, 126), (509, 129), (493, 140), (480, 152), (467, 160), (466, 169), (462, 179), (447, 180), (431, 182), (421, 189), (434, 192), (445, 196), (449, 220), (450, 229), (446, 238), (437, 238), (427, 229), (418, 231), (412, 228), (412, 218), (408, 215), (397, 220), (382, 220), (376, 220), (363, 222), (355, 215), (357, 205), (364, 192), (378, 176), (384, 172), (395, 169), (398, 161), (405, 152), (431, 140), (447, 134), (467, 115), (483, 95), (500, 77), (515, 60), (526, 48), (539, 36), (546, 22), (558, 15), (571, 6)]
IMG_02300.png;(637, 219);[(645, 188), (659, 184), (684, 199), (671, 217), (663, 238), (640, 259), (614, 254), (606, 261), (563, 271), (524, 325), (489, 382), (472, 414), (426, 453), (416, 429), (446, 374), (460, 356), (473, 328), (514, 282), (517, 263), (547, 237), (576, 228), (611, 186), (601, 149), (613, 141), (630, 132), (634, 145), (635, 164), (645, 169)]
IMG_02301.png;(131, 200);[(161, 167), (177, 160), (184, 158), (191, 164), (182, 175), (178, 181), (163, 195), (154, 206), (146, 214), (135, 226), (129, 238), (124, 251), (115, 265), (108, 274), (98, 265), (110, 245), (111, 237), (111, 220), (110, 204), (108, 192), (104, 182), (112, 170), (131, 169), (142, 169)]
IMG_02301.png;(710, 584);[(680, 543), (666, 539), (651, 540), (655, 564), (672, 584), (673, 608), (671, 635), (671, 655), (684, 652), (710, 646), (727, 637), (741, 625), (727, 607), (741, 605), (755, 610), (769, 606), (775, 592), (760, 583), (735, 580), (728, 566), (721, 546), (698, 540)]
IMG_02301.png;(389, 678);[(342, 671), (394, 717), (403, 710), (395, 695), (414, 689), (405, 664), (365, 648), (359, 656), (333, 643), (331, 656)]
IMG_02302.png;(70, 381);[(81, 363), (95, 373), (105, 390), (113, 402), (95, 411), (82, 416), (71, 423), (66, 425), (46, 405), (17, 375), (4, 364), (8, 353), (19, 345), (39, 351), (52, 354), (70, 352), (86, 361)]
IMG_02303.png;(534, 576);[(542, 526), (558, 541), (570, 544), (583, 553), (583, 566), (576, 568), (587, 580), (588, 581), (593, 601), (596, 610), (584, 604), (581, 604), (577, 612), (555, 605), (542, 605), (521, 604), (521, 610), (525, 615), (495, 615), (491, 610), (487, 602), (498, 587), (498, 581), (491, 574), (481, 567), (484, 555), (498, 545), (508, 536), (522, 535), (530, 531)]
IMG_02303.png;(216, 298);[(183, 196), (225, 211), (242, 214), (259, 223), (271, 235), (286, 249), (294, 255), (280, 264), (261, 268), (261, 271), (268, 274), (266, 281), (246, 285), (234, 293), (234, 303), (242, 317), (249, 333), (243, 340), (224, 339), (213, 337), (204, 349), (213, 373), (215, 377), (195, 378), (181, 366), (171, 352), (155, 339), (156, 315), (168, 298), (173, 288), (179, 268), (186, 254), (188, 238), (176, 229), (155, 207), (148, 187), (153, 182), (168, 183)]
IMG_02303.png;(221, 138);[(195, 70), (230, 88), (252, 98), (263, 105), (275, 122), (285, 140), (284, 152), (278, 162), (268, 177), (256, 185), (242, 188), (220, 183), (206, 174), (192, 171), (178, 177), (168, 175), (161, 174), (168, 161), (181, 140), (178, 130), (161, 100), (147, 88), (133, 80), (125, 66), (140, 57), (172, 64), (185, 71)]
IMG_02303.png;(573, 469);[(580, 435), (592, 442), (598, 460), (606, 484), (601, 486), (612, 513), (623, 534), (632, 552), (636, 557), (645, 543), (655, 534), (657, 533), (663, 536), (671, 554), (674, 570), (690, 592), (678, 594), (671, 593), (653, 584), (658, 593), (662, 598), (648, 601), (640, 598), (635, 587), (635, 578), (630, 575), (607, 564), (577, 545), (588, 517), (572, 511), (552, 508), (522, 502), (511, 494), (496, 464), (490, 453), (490, 443), (507, 443), (516, 442), (518, 441), (531, 435), (543, 432), (560, 434)]
IMG_02345.png;(156, 256);[(203, 183), (175, 186), (146, 207), (128, 223), (94, 237), (80, 256), (114, 273), (126, 282), (123, 293), (127, 305), (132, 306), (127, 315), (134, 327), (144, 338), (163, 340), (164, 324), (207, 305), (215, 311), (258, 258), (246, 254), (203, 277), (196, 276), (190, 274), (201, 252), (204, 245), (188, 235), (201, 198), (209, 190)]
IMG_02345.png;(316, 661);[(381, 521), (373, 550), (370, 575), (376, 598), (336, 623), (321, 626), (309, 624), (302, 625), (290, 634), (284, 655), (279, 685), (278, 697), (281, 707), (293, 707), (302, 699), (319, 699), (320, 695), (354, 722), (335, 732), (341, 748), (357, 760), (371, 766), (387, 765), (396, 751), (384, 737), (391, 732), (391, 719), (382, 700), (363, 696), (374, 663), (396, 658), (406, 644), (409, 632), (431, 603), (431, 582), (409, 554), (409, 542), (394, 524)]
IMG_02345.png;(453, 298);[(471, 241), (485, 262), (498, 285), (514, 323), (527, 338), (534, 350), (552, 372), (567, 397), (582, 417), (597, 437), (597, 438), (572, 428), (556, 407), (533, 375), (510, 358), (492, 345), (482, 346), (461, 343), (447, 331), (428, 311), (411, 293), (406, 302), (384, 304), (380, 308), (372, 315), (358, 317), (352, 306), (354, 294), (366, 271), (376, 264), (400, 262), (411, 255), (434, 237), (447, 236), (461, 237)]
IMG_02345.png;(652, 213);[(593, 243), (599, 235), (612, 223), (620, 216), (626, 206), (632, 195), (640, 186), (652, 190), (658, 193), (666, 196), (672, 198), (684, 205), (693, 209), (683, 210), (677, 214), (671, 219), (669, 220), (664, 223), (652, 229), (641, 235), (626, 242), (616, 249), (610, 250), (605, 251), (599, 254), (577, 258), (580, 248), (591, 242)]
IMG_02345.png;(856, 218);[(862, 175), (874, 153), (898, 109), (908, 83), (930, 99), (931, 115), (908, 141), (914, 158), (914, 172), (918, 194), (908, 210), (892, 222), (874, 232), (859, 248), (850, 252), (839, 242), (836, 232), (836, 222), (825, 228), (810, 236), (804, 236), (800, 219), (807, 199), (816, 185), (828, 175), (842, 172), (855, 175)]
IMG_02345.png;(986, 338);[(1018, 220), (1020, 420), (1007, 406), (997, 396), (988, 387), (982, 386), (966, 398), (938, 408), (930, 407), (933, 392), (940, 377), (947, 366), (944, 352), (935, 346), (930, 333), (924, 324), (920, 312), (928, 304), (943, 292), (960, 278), (976, 264), (991, 248), (1004, 233)]
IMG_02345.png;(430, 86);[(509, 20), (514, 27), (509, 38), (500, 44), (495, 57), (471, 70), (457, 86), (444, 94), (441, 124), (419, 137), (401, 102), (396, 95), (382, 85), (389, 61), (465, 42), (480, 33), (492, 21)]
IMG_02346.png;(73, 243);[(135, 97), (148, 108), (158, 116), (166, 115), (168, 131), (167, 142), (171, 155), (163, 169), (152, 169), (145, 179), (158, 185), (165, 196), (161, 215), (137, 252), (126, 287), (99, 311), (92, 325), (82, 340), (79, 369), (83, 377), (77, 386), (60, 391), (46, 402), (37, 414), (29, 420), (13, 422), (4, 423), (0, 423), (6, 249), (8, 242), (20, 235), (27, 231), (28, 218), (27, 201), (33, 187), (53, 173), (93, 133), (119, 99), (129, 94)]
IMG_02346.png;(625, 602);[(561, 591), (574, 591), (589, 588), (600, 584), (606, 582), (613, 583), (620, 582), (630, 580), (641, 577), (665, 570), (679, 566), (689, 564), (685, 570), (676, 583), (674, 589), (670, 600), (668, 614), (667, 624), (666, 632), (665, 634), (660, 621), (641, 629), (625, 631), (610, 634), (594, 640), (585, 643), (581, 640), (572, 633), (569, 625), (566, 614), (563, 612), (553, 610), (553, 594)]
IMG_02346.png;(793, 604);[(810, 537), (834, 534), (852, 535), (863, 551), (852, 588), (847, 615), (842, 645), (834, 652), (833, 654), (837, 667), (828, 678), (811, 674), (791, 673), (767, 663), (764, 660), (746, 660), (728, 663), (718, 665), (703, 660), (697, 650), (704, 635), (723, 625), (738, 612), (747, 591), (747, 575), (735, 566), (726, 557), (726, 550), (746, 557), (780, 543), (801, 534)]
IMG_02346.png;(488, 727);[(456, 660), (458, 649), (455, 629), (444, 624), (422, 616), (403, 625), (398, 637), (386, 634), (378, 649), (385, 668), (396, 681), (420, 697), (434, 700), (438, 717), (450, 732), (454, 746), (450, 752), (466, 759), (486, 757), (502, 760), (503, 765), (637, 766), (626, 743), (610, 730), (587, 729), (575, 730), (557, 723), (538, 718), (528, 727), (527, 707), (532, 694), (525, 686), (501, 676), (481, 676), (468, 668)]
IMG_02347.png;(581, 397);[(636, 307), (646, 316), (650, 332), (645, 340), (622, 347), (625, 353), (633, 356), (628, 372), (620, 395), (612, 412), (598, 424), (587, 434), (574, 450), (562, 465), (543, 481), (533, 457), (531, 443), (534, 406), (524, 388), (538, 373), (553, 350), (563, 324), (570, 321), (573, 331), (586, 325), (603, 308), (615, 296), (627, 291)]
IMG_02347.png;(834, 359);[(881, 286), (894, 306), (884, 333), (882, 387), (865, 407), (872, 428), (883, 444), (875, 459), (859, 466), (830, 431), (821, 418), (797, 404), (788, 389), (776, 370), (764, 355), (765, 329), (775, 325), (827, 309), (847, 300), (860, 290), (875, 274), (892, 283)]
IMG_02347.png;(881, 548);[(877, 498), (890, 504), (908, 539), (878, 573), (861, 566), (852, 572), (833, 564), (842, 546), (854, 533), (865, 506)]
IMG_02347.png;(271, 477);[(311, 397), (315, 435), (309, 465), (304, 489), (306, 502), (301, 515), (293, 522), (290, 531), (272, 525), (259, 523), (243, 517), (236, 510), (224, 505), (205, 514), (191, 521), (171, 523), (165, 520), (184, 504), (202, 487), (210, 479), (216, 471), (225, 455), (234, 442), (243, 434), (259, 426), (269, 418), (273, 405), (260, 402), (262, 392), (283, 387), (296, 384), (310, 374), (316, 381)]
IMG_02347.png;(80, 89);[(112, 66), (126, 82), (132, 88), (140, 100), (132, 111), (117, 114), (90, 117), (70, 112), (58, 111), (47, 92), (43, 80), (41, 72), (48, 65), (67, 65), (83, 62), (94, 61), (103, 61)]
IMG_02348.png;(305, 172);[(327, 77), (323, 132), (327, 137), (319, 174), (309, 207), (312, 224), (305, 230), (285, 201), (263, 186), (260, 182), (263, 155), (292, 146), (299, 124), (310, 81), (319, 70)]
IMG_02348.png;(590, 154);[(559, 1), (567, 20), (579, 45), (588, 94), (589, 117), (602, 139), (628, 121), (635, 111), (641, 100), (644, 85), (650, 77), (658, 74), (664, 59), (665, 27), (666, 21), (677, 18), (681, 17), (687, 25), (705, 130), (713, 156), (720, 162), (713, 174), (591, 222), (541, 246), (533, 240), (533, 222), (532, 207), (536, 196), (542, 195), (549, 194), (549, 190), (546, 188), (532, 189), (513, 192), (498, 193), (488, 192), (483, 191), (484, 179), (495, 149), (506, 132), (517, 118), (524, 103), (520, 103), (515, 105), (511, 104), (509, 95), (504, 88), (504, 80), (513, 74), (519, 65), (513, 60), (503, 47), (513, 21), (510, 7)]
IMG_02348.png;(818, 217);[(751, 244), (768, 224), (782, 214), (800, 206), (820, 199), (845, 185), (857, 177), (881, 165), (898, 156), (917, 149), (933, 144), (961, 142), (961, 151), (942, 159), (921, 169), (901, 180), (898, 186), (897, 188), (884, 198), (866, 207), (849, 216), (831, 225), (810, 233), (793, 240), (770, 246), (754, 253)]
IMG_02348.png;(339, 610);[(292, 615), (266, 615), (217, 610), (240, 628), (272, 637), (294, 641), (298, 661), (300, 686), (314, 718), (331, 713), (351, 711), (351, 697), (369, 692), (404, 689), (416, 682), (405, 667), (380, 664), (358, 657), (354, 653), (369, 645), (394, 626), (400, 609), (410, 585), (443, 563), (474, 551), (493, 528), (489, 513), (462, 512), (462, 530), (445, 540), (432, 545), (413, 558), (386, 568), (370, 576), (355, 584), (335, 583)]
IMG_02348.png;(164, 684);[(189, 641), (221, 664), (238, 679), (262, 693), (281, 707), (284, 720), (233, 711), (212, 707), (184, 717), (134, 737), (98, 752), (82, 760), (39, 765), (5, 765), (8, 717), (13, 709), (31, 701), (46, 702), (60, 706), (71, 706), (94, 690), (158, 650), (171, 640), (191, 640)]
IMG_02349.png;(503, 173);[(473, 175), (462, 168), (476, 138), (504, 118), (547, 114), (546, 126), (515, 144), (535, 149), (558, 188), (555, 203), (548, 208), (537, 197), (505, 215), (514, 222), (509, 244), (494, 246), (489, 237), (478, 229), (478, 218), (472, 214), (458, 212), (435, 204), (451, 191), (453, 181)]
IMG_02349.png;(402, 275);[(421, 207), (402, 220), (389, 236), (403, 248), (426, 269), (436, 285), (447, 280), (449, 299), (457, 319), (464, 337), (464, 356), (447, 361), (430, 356), (424, 328), (413, 296), (409, 277), (393, 289), (391, 300), (392, 312), (388, 323), (380, 328), (368, 313), (366, 293), (371, 284), (364, 278), (353, 287), (343, 287), (336, 277), (349, 258), (367, 253), (370, 228), (367, 212), (364, 201), (390, 190), (418, 183), (428, 183), (436, 200), (427, 209)]
IMG_02349.png;(374, 711);[(384, 665), (404, 665), (442, 663), (455, 661), (465, 662), (463, 677), (460, 679), (446, 685), (429, 690), (418, 696), (407, 704), (405, 715), (405, 729), (397, 744), (383, 746), (379, 747), (375, 758), (375, 766), (352, 765), (347, 755), (343, 738), (337, 729), (329, 738), (329, 753), (329, 761), (329, 764), (318, 766), (304, 766), (276, 767), (250, 763), (246, 759), (238, 757), (225, 758), (218, 764), (87, 765), (356, 692), (356, 679), (359, 669), (366, 664)]
IMG_02349.png;(946, 699);[(949, 761), (961, 720), (992, 659), (1000, 648), (1020, 638), (1017, 617), (976, 635), (901, 662), (925, 679), (923, 685), (891, 690), (903, 712), (922, 736), (935, 759)]
IMG_02349.png;(209, 598);[(294, 584), (270, 603), (213, 635), (197, 640), (185, 647), (175, 661), (162, 669), (143, 671), (129, 670), (130, 659), (138, 646), (143, 643), (150, 624), (162, 613), (169, 603), (167, 598), (162, 591), (146, 584), (129, 582), (113, 583), (103, 580), (102, 573), (115, 552), (104, 541), (101, 525), (107, 509), (132, 494), (147, 513), (150, 521), (179, 530), (221, 540), (228, 549), (227, 558), (278, 578)]
IMG_02349.png;(390, 513);[(353, 474), (371, 474), (407, 475), (435, 484), (466, 485), (458, 498), (421, 521), (403, 533), (376, 550), (353, 552), (338, 524), (328, 510), (292, 498), (201, 488), (147, 474), (134, 468), (131, 463), (164, 446), (180, 446), (196, 453), (232, 458), (258, 457), (273, 443), (290, 431), (318, 428), (338, 431), (340, 442), (323, 462), (323, 466), (336, 481), (351, 476)]
IMG_02349.png;(137, 308);[(164, 263), (195, 263), (210, 257), (228, 264), (235, 286), (235, 304), (225, 308), (234, 335), (227, 340), (206, 353), (180, 357), (140, 351), (115, 354), (120, 346), (140, 334), (120, 332), (93, 341), (73, 345), (37, 335), (23, 320), (11, 300), (6, 281), (34, 271), (47, 267), (68, 277), (80, 272), (64, 251), (42, 236), (15, 223), (8, 214), (0, 207), (3, 164), (5, 164), (20, 162), (34, 162), (57, 167), (74, 172), (96, 164), (101, 162), (115, 172), (122, 177), (136, 156), (151, 145), (176, 141), (176, 135), (161, 108), (174, 98), (236, 73), (256, 50), (265, 36), (283, 30), (312, 41), (333, 45), (341, 45), (350, 53), (344, 71), (332, 85), (307, 94), (288, 108), (261, 132), (252, 145), (232, 148), (207, 147), (197, 155), (188, 167), (165, 187), (135, 207), (134, 211), (185, 203), (201, 208), (246, 215), (282, 218), (304, 217), (317, 223), (310, 238), (297, 251), (267, 260), (238, 244), (232, 243), (208, 250), (194, 248), (153, 247), (132, 246)]
IMG_02349.png;(249, 105);[(308, 37), (336, 44), (352, 53), (337, 72), (325, 84), (320, 87), (305, 104), (292, 116), (267, 128), (265, 133), (265, 143), (251, 148), (224, 148), (202, 140), (195, 146), (186, 153), (175, 142), (173, 132), (172, 122), (168, 116), (178, 103), (192, 100), (220, 90), (236, 75), (250, 63), (268, 53), (275, 40), (281, 36), (296, 37)]
IMG_02349.png;(848, 372);[(940, 284), (956, 284), (968, 295), (977, 308), (974, 317), (955, 338), (945, 355), (941, 370), (940, 384), (959, 386), (980, 377), (983, 364), (1005, 337), (1006, 406), (1003, 426), (996, 446), (983, 455), (963, 462), (947, 469), (945, 481), (938, 485), (927, 487), (892, 490), (871, 490), (865, 485), (861, 479), (870, 465), (881, 453), (884, 436), (887, 413), (889, 395), (898, 384), (904, 363), (914, 340), (930, 317), (940, 305), (931, 309), (911, 321), (903, 336), (902, 356), (897, 376), (894, 386), (885, 396), (881, 403), (882, 416), (883, 432), (880, 438), (868, 431), (851, 418), (839, 413), (835, 420), (832, 409), (828, 396), (822, 386), (825, 378), (825, 370), (812, 315), (815, 311), (831, 307), (851, 311), (867, 316), (888, 316), (897, 302), (916, 292)]
IMG_02349.png;(935, 434);[(1003, 332), (993, 361), (977, 377), (962, 386), (932, 393), (931, 377), (938, 361), (945, 344), (948, 333), (955, 325), (971, 305), (972, 304), (950, 288), (950, 313), (923, 338), (915, 361), (906, 384), (897, 404), (892, 418), (895, 434), (891, 450), (872, 462), (862, 468), (855, 477), (878, 484), (920, 484), (931, 478), (943, 471), (943, 466), (958, 461), (984, 453), (996, 444), (1000, 430), (1010, 407), (1021, 356), (1022, 323), (1010, 318), (1000, 322)]
IMG_02350.png;(369, 352);[(406, 242), (412, 258), (417, 280), (411, 290), (406, 308), (394, 324), (394, 324), (420, 347), (433, 361), (443, 365), (460, 366), (473, 356), (495, 345), (511, 344), (522, 342), (516, 357), (497, 366), (477, 378), (463, 393), (452, 396), (434, 393), (432, 390), (410, 383), (404, 383), (387, 391), (364, 383), (335, 372), (322, 363), (294, 346), (270, 333), (264, 328), (252, 321), (247, 320), (240, 321), (231, 317), (223, 307), (216, 298), (220, 287), (234, 283), (251, 282), (262, 283), (283, 288), (303, 295), (321, 301), (333, 307), (345, 308), (351, 310), (363, 294), (372, 277), (385, 262), (396, 253)]
IMG_02350.png;(758, 365);[(716, 285), (694, 333), (657, 381), (706, 380), (735, 403), (808, 424), (856, 434), (909, 455), (927, 464), (945, 478), (990, 483), (971, 468), (923, 421), (849, 364), (783, 306), (763, 269), (722, 231), (728, 189), (759, 197), (771, 199), (775, 195), (761, 177), (757, 171), (753, 139), (738, 138), (726, 148), (711, 152), (711, 172), (699, 198), (653, 163), (598, 135), (588, 153), (600, 168), (587, 163), (568, 157), (582, 183), (586, 198), (620, 219), (675, 245), (675, 260), (699, 282)]
IMG_02350.png;(912, 587);[(916, 517), (940, 526), (953, 555), (956, 578), (974, 594), (995, 616), (1012, 632), (1021, 643), (1023, 660), (1020, 676), (1005, 674), (984, 667), (986, 680), (971, 672), (956, 665), (947, 656), (940, 656), (935, 656), (946, 668), (952, 676), (935, 682), (924, 681), (900, 674), (893, 662), (886, 648), (880, 642), (850, 624), (850, 606), (854, 593), (837, 581), (830, 564), (842, 547), (851, 537), (854, 526), (864, 516), (882, 521)]
IMG_02350.png;(508, 615);[(464, 604), (456, 630), (484, 638), (512, 652), (533, 670), (544, 679), (545, 698), (556, 700), (590, 672), (584, 650), (588, 634), (571, 609), (562, 608), (557, 635), (544, 626), (545, 610), (552, 598), (546, 584), (534, 591), (528, 578), (528, 553), (519, 543), (505, 547), (503, 564), (488, 569), (476, 563), (459, 570), (448, 586), (446, 598)]
IMG_02350.png;(355, 115);[(293, 100), (300, 118), (326, 120), (348, 133), (362, 145), (393, 144), (404, 135), (431, 130), (429, 119), (364, 104), (373, 56), (362, 58), (326, 89), (315, 92), (321, 59), (314, 49)]
IMG_02350.png;(733, 602);[(724, 552), (751, 563), (765, 578), (775, 587), (795, 597), (805, 608), (804, 615), (814, 630), (824, 627), (847, 634), (863, 648), (874, 660), (878, 674), (874, 692), (881, 703), (894, 713), (911, 726), (923, 735), (931, 745), (872, 740), (843, 730), (811, 721), (754, 693), (740, 698), (723, 712), (748, 735), (782, 742), (802, 757), (814, 765), (642, 763), (623, 757), (610, 738), (608, 725), (594, 715), (584, 701), (586, 686), (602, 681), (617, 695), (633, 702), (643, 710), (663, 712), (670, 722), (686, 695), (700, 681), (712, 656), (705, 638), (701, 601), (697, 577), (694, 562), (676, 552), (657, 538), (653, 525), (664, 521), (683, 531), (702, 538), (713, 543)]
IMG_02351.png;(217, 131);[(121, 113), (177, 151), (207, 160), (211, 193), (248, 209), (270, 209), (304, 186), (296, 150), (260, 137), (220, 106), (225, 77), (240, 80), (262, 64), (227, 44), (206, 35), (199, 35), (200, 68), (193, 91), (159, 58), (159, 28), (134, 45), (109, 67), (97, 99), (62, 123), (45, 140), (33, 207), (77, 198), (125, 193), (129, 175), (113, 142), (99, 138)]
IMG_02351.png;(467, 692);[(371, 749), (375, 738), (376, 719), (394, 714), (430, 692), (457, 663), (474, 654), (500, 620), (497, 602), (514, 597), (532, 625), (532, 651), (542, 682), (556, 724), (564, 759), (375, 762)]
